# file...... output/gpr_SWT_Pout.csv
# date...... Mon Nov 14 14:23:47 2022
# user...... nathangray
# host...... (null)
# group..... class=switch
# property.. power_out
# limit..... 10000000
# interval.. 1
# timestamp,switch_2_3,switch_4_5
2021-01-01 00:00:01.700000048 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.710000038 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.720000029 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.730000019 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.740000010 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.750000000 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.759999990 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.769999981 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.779999971 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.789999962 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.799999952 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.809999943 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.819999933 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.829999924 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.839999914 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.849999905 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.859999895 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.869999886 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.880000114 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.890000105 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.900000095 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.910000086 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.920000076 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.930000067 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.940000057 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.950000048 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.960000038 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.970000029 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.980000019 EST,1950006.379367,750000.000045
2021-01-01 00:00:01.990000010 EST,1950006.379367,750000.000045
2021-01-01 00:00:02 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.009999990 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.019999981 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.029999971 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.039999962 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.049999952 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.059999943 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.069999933 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.079999924 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.089999914 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.099999905 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.109999895 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.119999886 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.130000114 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.140000105 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.150000095 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.160000086 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.170000076 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.180000067 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.190000057 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.200000048 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.210000038 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.220000029 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.230000019 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.240000010 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.250000000 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.259999990 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.269999981 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.279999971 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.289999962 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.299999952 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.309999943 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.319999933 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.329999924 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.339999914 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.349999905 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.359999895 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.369999886 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.380000114 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.390000105 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.400000095 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.410000086 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.420000076 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.430000067 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.440000057 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.450000048 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.460000038 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.470000029 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.480000019 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.490000010 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.500000000 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.509999990 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.519999981 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.529999971 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.539999962 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.549999952 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.559999943 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.569999933 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.579999924 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.589999914 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.599999905 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.609999895 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.619999886 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.630000114 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.640000105 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.650000095 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.660000086 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.670000076 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.680000067 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.690000057 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.700000048 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.710000038 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.720000029 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.730000019 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.740000010 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.750000000 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.759999990 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.769999981 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.779999971 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.789999962 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.799999952 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.809999943 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.819999933 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.829999924 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.839999914 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.849999905 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.859999895 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.869999886 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.880000114 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.890000105 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.900000095 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.910000086 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.920000076 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.930000067 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.940000057 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.950000048 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.960000038 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.970000029 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.980000019 EST,1950006.379367,750000.000045
2021-01-01 00:00:02.990000010 EST,1950006.379367,750000.000045
2021-01-01 00:00:03 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.009999990 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.019999981 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.029999971 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.039999962 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.049999952 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.059999943 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.069999933 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.079999924 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.089999914 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.099999905 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.109999895 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.119999886 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.130000114 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.140000105 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.150000095 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.160000086 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.170000076 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.180000067 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.190000057 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.200000048 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.210000038 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.220000029 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.230000019 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.240000010 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.250000000 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.259999990 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.269999981 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.279999971 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.289999962 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.299999952 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.309999943 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.319999933 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.329999924 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.339999914 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.349999905 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.359999895 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.369999886 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.380000114 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.390000105 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.400000095 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.410000086 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.420000076 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.430000067 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.440000057 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.450000048 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.460000038 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.470000029 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.480000019 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.490000010 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.500000000 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.509999990 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.519999981 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.529999971 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.539999962 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.549999952 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.559999943 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.569999933 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.579999924 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.589999914 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.599999905 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.609999895 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.619999886 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.630000114 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.640000105 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.650000095 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.660000086 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.670000076 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.680000067 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.690000057 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.700000048 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.710000038 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.720000029 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.730000019 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.740000010 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.750000000 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.759999990 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.769999981 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.779999971 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.789999962 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.799999952 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.809999943 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.819999933 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.829999924 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.839999914 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.849999905 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.859999895 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.869999886 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.880000114 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.890000105 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.900000095 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.910000086 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.920000076 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.930000067 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.940000057 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.950000048 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.960000038 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.970000029 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.980000019 EST,1950006.379367,750000.000045
2021-01-01 00:00:03.990000010 EST,1950006.379367,750000.000045
2021-01-01 00:00:04 EST,1950006.379367,750000.000045
2021-01-01 00:00:04.009999990 EST,1950006.379367,750000.000045
2021-01-01 00:00:04.019999981 EST,1950006.379367,750000.000045
2021-01-01 00:00:04.029999971 EST,1950006.379367,750000.000045
2021-01-01 00:00:04.039999962 EST,1950006.379367,750000.000045
2021-01-01 00:00:04.049999952 EST,1950006.379367,750000.000045
2021-01-01 00:00:04.059999943 EST,1950006.379367,750000.000045
2021-01-01 00:00:04.069999933 EST,1950006.379367,750000.000045
2021-01-01 00:00:04.079999924 EST,1950006.379367,750000.000045
2021-01-01 00:00:04.089999914 EST,1950006.379367,750000.000045
2021-01-01 00:00:04.099999905 EST,1950006.379367,750000.000045
2021-01-01 00:00:05 EST,1950006.379440,750000.000041
2021-01-01 00:00:06 EST,1950006.379324,749999.999924
2021-01-01 00:00:07 EST,1950006.379480,749999.999988
2021-01-01 00:00:08 EST,1950006.379343,749999.999905
2021-01-01 00:00:09 EST,1950006.379482,750000.000007
2021-01-01 00:00:10 EST,1950006.379418,749999.999999
